"ZIP LOOKUP CODE";"STATE";"COUNTY";"CITY";"ZIP-3";"ZIP-5"
542;"MI";"OTTAWA";"FERRYSBURG";"494";"49409"
542;"MI";"OTTAWA";"GRAND HAVEN";"494";"49417"
542;"MI";"OTTAWA";"HOLLAND";"494";"49422"
542;"MI";"OTTAWA";"HOLLAND";"494";"49423"
542;"MI";"OTTAWA";"HOLLAND";"494";"49424"
542;"MI";"OTTAWA";"HUDSONVILLE";"494";"49426"
542;"MI";"OTTAWA";"JAMESTOWN";"494";"49427"
542;"MI";"OTTAWA";"JENISON";"494";"49428"
542;"MI";"OTTAWA";"JENISON";"494";"49429"
542;"MI";"OTTAWA";"LAMONT";"494";"49430"
542;"MI";"OTTAWA";"MACATAWA";"494";"49434"
542;"MI";"OTTAWA";"MARNE";"494";"49435"
542;"MI";"OTTAWA";"NUNICA";"494";"49448"
542;"MI";"OTTAWA";"SPRING LAKE";"494";"49456"
542;"MI";"OTTAWA";"WEST OLIVE";"494";"49460"
542;"MI";"OTTAWA";"ZEELAND";"494";"49464"
542;"MI";"PRESQUE ISLE";"HAWKS";"497";"49743"
542;"MI";"PRESQUE ISLE";"MILLERSBURG";"497";"49759"
542;"MI";"PRESQUE ISLE";"ONAWAY";"497";"49765"
542;"MI";"PRESQUE ISLE";"POSEN";"497";"49776"
542;"MI";"PRESQUE ISLE";"PRESQUE ISLE";"497";"49777"
542;"MI";"PRESQUE ISLE";"ROGERS CITY";"497";"49779"
542;"MI";"ROSCOMMON";"HIGGINS LAKE";"486";"48627"
542;"MI";"ROSCOMMON";"HOUGHTON LAKE";"486";"48629"
542;"MI";"ROSCOMMON";"HOUGHTON LAKE HEIGHTS";"486";"48630"
542;"MI";"ROSCOMMON";"PRUDENVILLE";"486";"48651"
542;"MI";"ROSCOMMON";"ROSCOMMON";"486";"48653"
542;"MI";"ROSCOMMON";"SAINT HELEN";"486";"48656"
542;"MI";"SAGINAW";"BIRCH RUN";"484";"48415"
542;"MI";"SAGINAW";"BRANT";"486";"48614"
542;"MI";"SAGINAW";"BRIDGEPORT";"487";"48722"
542;"MI";"SAGINAW";"BURT";"484";"48417"
542;"MI";"SAGINAW";"CARROLLTON";"487";"48724"
542;"MI";"SAGINAW";"CHESANING";"486";"48616"
542;"MI";"SAGINAW";"FRANKENMUTH";"487";"48734"
542;"MI";"SAGINAW";"FRANKENMUTH";"487";"48787"
542;"MI";"SAGINAW";"FREELAND";"486";"48623"
542;"MI";"SAGINAW";"HEMLOCK";"486";"48626"
542;"MI";"SAGINAW";"MERRILL";"486";"48637"
542;"MI";"SAGINAW";"OAKLEY";"486";"48649"
542;"MI";"SAGINAW";"SAGINAW";"486";"48601"
542;"MI";"SAGINAW";"SAGINAW";"486";"48602"
542;"MI";"SAGINAW";"SAGINAW";"486";"48603"
542;"MI";"SAGINAW";"SAGINAW";"486";"48604"
542;"MI";"SAGINAW";"SAGINAW";"486";"48605"
542;"MI";"SAGINAW";"SAGINAW";"486";"48606"
542;"MI";"SAGINAW";"SAGINAW";"486";"48607"
542;"MI";"SAGINAW";"SAGINAW";"486";"48608"
542;"MI";"SAGINAW";"SAGINAW";"486";"48609"
542;"MI";"SAGINAW";"SAGINAW";"486";"48638"
542;"MI";"SAGINAW";"SAGINAW";"486";"48663"
542;"MI";"SAGINAW";"SAINT CHARLES";"486";"48655"
542;"MI";"SAINT CLAIR";"ALGONAC";"480";"48001"
542;"MI";"SAINT CLAIR";"ALLENTON";"480";"48002"
542;"MI";"SAINT CLAIR";"ANCHORVILLE";"480";"48004"
542;"MI";"SAINT CLAIR";"AVOCA";"480";"48006"
542;"MI";"SAINT CLAIR";"CAPAC";"480";"48014"
542;"MI";"SAINT CLAIR";"CASCO";"480";"48064"
542;"MI";"SAINT CLAIR";"COLUMBUS";"480";"48063"
542;"MI";"SAINT CLAIR";"EAST CHINA";"480";"48054"
542;"MI";"SAINT CLAIR";"EMMETT";"480";"48022"
542;"MI";"SAINT CLAIR";"FAIR HAVEN";"480";"48023"
542;"MI";"SAINT CLAIR";"FORT GRATIOT";"480";"48059"
542;"MI";"SAINT CLAIR";"GOODELLS";"480";"48027"
542;"MI";"SAINT CLAIR";"HARSENS ISLAND";"480";"48028"
542;"MI";"SAINT CLAIR";"JEDDO";"480";"48032"
542;"MI";"SAINT CLAIR";"MARINE CITY";"480";"48039"
542;"MI";"SAINT CLAIR";"MARYSVILLE";"480";"48040"
542;"MI";"SAINT CLAIR";"MEMPHIS";"480";"48041"
542;"MI";"SAINT CLAIR";"NORTH STREET";"480";"48049"
542;"MI";"SAINT CLAIR";"PORT HURON";"480";"48060"
542;"MI";"SAINT CLAIR";"PORT HURON";"480";"48061"
542;"MI";"SAINT CLAIR";"SAINT CLAIR";"480";"48079"
542;"MI";"SAINT CLAIR";"SMITHS CREEK";"480";"48074"
542;"MI";"SAINT CLAIR";"YALE";"480";"48097"
542;"MI";"SAINT JOSEPH";"BURR OAK";"490";"49030"
542;"MI";"SAINT JOSEPH";"CENTREVILLE";"490";"49032"
542;"MI";"SAINT JOSEPH";"COLON";"490";"49040"
542;"MI";"SAINT JOSEPH";"CONSTANTINE";"490";"49042"
542;"MI";"SAINT JOSEPH";"LEONIDAS";"490";"49066"
542;"MI";"SAINT JOSEPH";"MENDON";"490";"49072"
542;"MI";"SAINT JOSEPH";"NOTTAWA";"490";"49075"
542;"MI";"SAINT JOSEPH";"STURGIS";"490";"49091"
542;"MI";"SAINT JOSEPH";"THREE RIVERS";"490";"49093"
542;"MI";"SAINT JOSEPH";"WHITE PIGEON";"490";"49099"
542;"MI";"SANILAC";"APPLEGATE";"484";"48401"
542;"MI";"SANILAC";"ARGYLE";"484";"48410"
542;"MI";"SANILAC";"BROWN CITY";"484";"48416"
542;"MI";"SANILAC";"CARSONVILLE";"484";"48419"
542;"MI";"SANILAC";"CROSWELL";"484";"48422"
542;"MI";"SANILAC";"DECKER";"484";"48426"
542;"MI";"SANILAC";"DECKERVILLE";"484";"48427"
542;"MI";"SANILAC";"FORESTVILLE";"484";"48434"
542;"MI";"SANILAC";"LEXINGTON";"484";"48450"
542;"MI";"SANILAC";"MARLETTE";"484";"48453"
542;"MI";"SANILAC";"MELVIN";"484";"48454"
542;"MI";"SANILAC";"MINDEN CITY";"484";"48456"
542;"MI";"SANILAC";"PALMS";"484";"48465"
542;"MI";"SANILAC";"PECK";"484";"48466"
542;"MI";"SANILAC";"PORT SANILAC";"484";"48469"
542;"MI";"SANILAC";"SANDUSKY";"484";"48471"
542;"MI";"SANILAC";"SNOVER";"484";"48472"
542;"MI";"SCHOOLCRAFT";"GERMFASK";"498";"49836"
542;"MI";"SCHOOLCRAFT";"GULLIVER";"498";"49840"
542;"MI";"SCHOOLCRAFT";"MANISTIQUE";"498";"49854"
542;"MI";"SHIAWASSEE";"BANCROFT";"484";"48414"
542;"MI";"SHIAWASSEE";"BYRON";"484";"48418"
542;"MI";"SHIAWASSEE";"CORUNNA";"488";"48817"
542;"MI";"SHIAWASSEE";"DURAND";"484";"48429"
542;"MI";"SHIAWASSEE";"HENDERSON";"488";"48841"
542;"MI";"SHIAWASSEE";"LAINGSBURG";"488";"48848"
542;"MI";"SHIAWASSEE";"LENNON";"484";"48449"
542;"MI";"SHIAWASSEE";"MORRICE";"488";"48857"
542;"MI";"SHIAWASSEE";"NEW LOTHROP";"484";"48460"
542;"MI";"SHIAWASSEE";"OWOSSO";"488";"48867"
542;"MI";"SHIAWASSEE";"PERRY";"488";"48872"
542;"MI";"SHIAWASSEE";"SHAFTSBURG";"488";"48882"
542;"MI";"SHIAWASSEE";"VERNON";"484";"48476"
542;"MI";"TUSCOLA";"AKRON";"487";"48701"
542;"MI";"TUSCOLA";"CARO";"487";"48723"
542;"MI";"TUSCOLA";"CASS CITY";"487";"48726"
542;"MI";"TUSCOLA";"DEFORD";"487";"48729"
542;"MI";"TUSCOLA";"FAIRGROVE";"487";"48733"
542;"MI";"TUSCOLA";"FOSTORIA";"484";"48435"
542;"MI";"TUSCOLA";"GAGETOWN";"487";"48735"
542;"MI";"TUSCOLA";"KINGSTON";"487";"48741"
542;"MI";"TUSCOLA";"MAYVILLE";"487";"48744"
542;"MI";"TUSCOLA";"MILLINGTON";"487";"48746"
542;"MI";"TUSCOLA";"REESE";"487";"48757"
542;"MI";"TUSCOLA";"RICHVILLE";"487";"48758"
542;"MI";"TUSCOLA";"SILVERWOOD";"487";"48760"
542;"MI";"TUSCOLA";"UNIONVILLE";"487";"48767"
542;"MI";"TUSCOLA";"VASSAR";"487";"48768"
542;"MI";"VAN BUREN";"BANGOR";"490";"49013"
542;"MI";"VAN BUREN";"BLOOMINGDALE";"490";"49026"
542;"MI";"VAN BUREN";"BREEDSVILLE";"490";"49027"
542;"MI";"VAN BUREN";"COVERT";"490";"49043"
542;"MI";"VAN BUREN";"DECATUR";"490";"49045"
542;"MI";"VAN BUREN";"GOBLES";"490";"49055"
542;"MI";"VAN BUREN";"GRAND JUNCTION";"490";"49056"
542;"MI";"VAN BUREN";"HARTFORD";"490";"49057"
542;"MI";"VAN BUREN";"KENDALL";"490";"49062"
542;"MI";"VAN BUREN";"LACOTA";"490";"49063"
542;"MI";"VAN BUREN";"LAWRENCE";"490";"49064"
542;"MI";"VAN BUREN";"LAWTON";"490";"49065"
542;"MI";"VAN BUREN";"MATTAWAN";"490";"49071"
542;"MI";"VAN BUREN";"PAW PAW";"490";"49079"
542;"MI";"VAN BUREN";"SOUTH HAVEN";"490";"49090"
542;"MI";"WASHTENAW";"ANN ARBOR";"481";"48103"
542;"MI";"WASHTENAW";"ANN ARBOR";"481";"48104"
542;"MI";"WASHTENAW";"ANN ARBOR";"481";"48105"
542;"MI";"WASHTENAW";"ANN ARBOR";"481";"48106"
542;"MI";"WASHTENAW";"ANN ARBOR";"481";"48107"
542;"MI";"WASHTENAW";"ANN ARBOR";"481";"48108"
542;"MI";"WASHTENAW";"ANN ARBOR";"481";"48109"
542;"MI";"WASHTENAW";"ANN ARBOR";"481";"48113"
542;"MI";"WASHTENAW";"BRIDGEWATER";"481";"48115"
542;"MI";"WASHTENAW";"CHELSEA";"481";"48118"
542;"MI";"WASHTENAW";"DEXTER";"481";"48130"
542;"MI";"WASHTENAW";"MANCHESTER";"481";"48158"
542;"MI";"WASHTENAW";"MILAN";"481";"48160"
542;"MI";"WASHTENAW";"SALEM";"481";"48175"
542;"MI";"WASHTENAW";"SALINE";"481";"48176"
542;"MI";"WASHTENAW";"WHITMORE LAKE";"481";"48189"
542;"MI";"WASHTENAW";"WHITTAKER";"481";"48190"
542;"MI";"WASHTENAW";"WILLIS";"481";"48191"
542;"MI";"WASHTENAW";"YPSILANTI";"481";"48197"
542;"MI";"WASHTENAW";"YPSILANTI";"481";"48198"
542;"MI";"WAYNE";"ALLEN PARK";"481";"48101"
542;"MI";"WAYNE";"BELLEVILLE";"481";"48111"
542;"MI";"WAYNE";"BELLEVILLE";"481";"48112"
542;"MI";"WAYNE";"CANTON";"481";"48187"
542;"MI";"WAYNE";"CANTON";"481";"48188"
542;"MI";"WAYNE";"DEARBORN";"481";"48120"
542;"MI";"WAYNE";"DEARBORN";"481";"48121"
542;"MI";"WAYNE";"DEARBORN";"481";"48123"
542;"MI";"WAYNE";"DEARBORN";"481";"48124"
542;"MI";"WAYNE";"DEARBORN";"481";"48126"
542;"MI";"WAYNE";"DEARBORN";"481";"48128"
542;"MI";"WAYNE";"DEARBORN HEIGHTS";"481";"48125"
542;"MI";"WAYNE";"DEARBORN HEIGHTS";"481";"48127"
542;"MI";"WAYNE";"DETROIT";"482";"48201"
542;"MI";"WAYNE";"DETROIT";"482";"48202"
542;"MI";"WAYNE";"DETROIT";"482";"48204"
542;"MI";"WAYNE";"DETROIT";"482";"48205"
542;"MI";"WAYNE";"DETROIT";"482";"48206"
542;"MI";"WAYNE";"DETROIT";"482";"48207"
542;"MI";"WAYNE";"DETROIT";"482";"48208"
542;"MI";"WAYNE";"DETROIT";"482";"48209"
542;"MI";"WAYNE";"DETROIT";"482";"48210"
542;"MI";"WAYNE";"DETROIT";"482";"48211"
542;"MI";"WAYNE";"DETROIT";"482";"48213"
542;"MI";"WAYNE";"DETROIT";"482";"48214"
542;"MI";"WAYNE";"DETROIT";"482";"48215"
542;"MI";"WAYNE";"DETROIT";"482";"48216"
542;"MI";"WAYNE";"DETROIT";"482";"48217"
542;"MI";"WAYNE";"DETROIT";"482";"48219"
542;"MI";"WAYNE";"DETROIT";"482";"48221"
542;"MI";"WAYNE";"DETROIT";"482";"48222"
542;"MI";"WAYNE";"DETROIT";"482";"48223"
542;"MI";"WAYNE";"DETROIT";"482";"48224"
542;"MI";"WAYNE";"DETROIT";"482";"48226"
542;"MI";"WAYNE";"DETROIT";"482";"48227"
542;"MI";"WAYNE";"DETROIT";"482";"48228"
542;"MI";"WAYNE";"DETROIT";"482";"48231"
542;"MI";"WAYNE";"DETROIT";"482";"48232"
542;"MI";"WAYNE";"DETROIT";"482";"48233"
542;"MI";"WAYNE";"DETROIT";"482";"48234"
542;"MI";"WAYNE";"DETROIT";"482";"48235"
542;"MI";"WAYNE";"DETROIT";"482";"48238"
542;"MI";"WAYNE";"DETROIT";"482";"48242"
542;"MI";"WAYNE";"DETROIT";"482";"48243"
542;"MI";"WAYNE";"DETROIT";"482";"48244"
542;"MI";"WAYNE";"DETROIT";"482";"48255"
542;"MI";"WAYNE";"DETROIT";"482";"48260"
542;"MI";"WAYNE";"DETROIT";"482";"48264"
542;"MI";"WAYNE";"DETROIT";"482";"48265"
542;"MI";"WAYNE";"DETROIT";"482";"48266"
542;"MI";"WAYNE";"DETROIT";"482";"48267"
542;"MI";"WAYNE";"DETROIT";"482";"48268"
542;"MI";"WAYNE";"DETROIT";"482";"48269"
542;"MI";"WAYNE";"DETROIT";"482";"48272"
542;"MI";"WAYNE";"DETROIT";"482";"48275"
542;"MI";"WAYNE";"DETROIT";"482";"48277"
542;"MI";"WAYNE";"DETROIT";"482";"48278"
542;"MI";"WAYNE";"DETROIT";"482";"48279"
542;"MI";"WAYNE";"DETROIT";"482";"48288"
542;"MI";"WAYNE";"ECORSE";"482";"48229"
542;"MI";"WAYNE";"FLAT ROCK";"481";"48134"
542;"MI";"WAYNE";"GARDEN CITY";"481";"48135"
542;"MI";"WAYNE";"GARDEN CITY";"481";"48136"
542;"MI";"WAYNE";"GROSSE ILE";"481";"48138"
542;"MI";"WAYNE";"GROSSE POINTE";"482";"48230"
542;"MI";"WAYNE";"GROSSE POINTE";"482";"48236"
542;"MI";"WAYNE";"HAMTRAMCK";"482";"48212"
542;"MI";"WAYNE";"HARPER WOODS";"482";"48225"
542;"MI";"WAYNE";"HIGHLAND PARK";"482";"48203"
542;"MI";"WAYNE";"INKSTER";"481";"48141"
542;"MI";"WAYNE";"LINCOLN PARK";"481";"48146"
542;"MI";"WAYNE";"LIVONIA";"481";"48150"
542;"MI";"WAYNE";"LIVONIA";"481";"48151"
542;"MI";"WAYNE";"LIVONIA";"481";"48152"
542;"MI";"WAYNE";"LIVONIA";"481";"48153"
542;"MI";"WAYNE";"LIVONIA";"481";"48154"
542;"MI";"WAYNE";"MELVINDALE";"481";"48122"
542;"MI";"WAYNE";"NEW BOSTON";"481";"48164"
542;"MI";"WAYNE";"NORTHVILLE";"481";"48167"
542;"MI";"WAYNE";"NORTHVILLE";"481";"48168"
542;"MI";"WAYNE";"PLYMOUTH";"481";"48170"
542;"MI";"WAYNE";"REDFORD";"482";"48239"
542;"MI";"WAYNE";"REDFORD";"482";"48240"
542;"MI";"WAYNE";"RIVER ROUGE";"482";"48218"
542;"MI";"WAYNE";"RIVERVIEW";"481";"48193"
542;"MI";"WAYNE";"ROCKWOOD";"481";"48173"
542;"MI";"WAYNE";"ROMULUS";"481";"48174"
542;"MI";"WAYNE";"SOUTHGATE";"481";"48195"
542;"MI";"WAYNE";"TAYLOR";"481";"48180"
542;"MI";"WAYNE";"TRENTON";"481";"48183"
542;"MI";"WAYNE";"WAYNE";"481";"48184"
542;"MI";"WAYNE";"WESTLAND";"481";"48185"
542;"MI";"WAYNE";"WESTLAND";"481";"48186"
542;"MI";"WAYNE";"WYANDOTTE";"481";"48192"
542;"MI";"WEXFORD";"BOON";"496";"49618"
542;"MI";"WEXFORD";"BUCKLEY";"496";"49620"
542;"MI";"WEXFORD";"CADILLAC";"496";"49601"
542;"MI";"WEXFORD";"HARRIETTA";"496";"49638"
542;"MI";"WEXFORD";"MANTON";"496";"49663"
542;"MI";"WEXFORD";"MESICK";"496";"49668"
617;"WI";"CALUMET";"CHILTON";"530";"53014"
617;"WI";"CALUMET";"NEW HOLSTEIN";"530";"53061"
617;"WI";"CALUMET";"NEW HOLSTEIN";"530";"53062"
617;"WI";"CALUMET";"STOCKBRIDGE";"530";"53088"
617;"WI";"DODGE";"ASHIPPUN";"530";"53003"
617;"WI";"DODGE";"BROWNSVILLE";"530";"53006"
617;"WI";"DODGE";"CLYMAN";"530";"53016"
617;"WI";"DODGE";"HORICON";"530";"53032"
617;"WI";"DODGE";"HUSTISFORD";"530";"53034"
617;"WI";"DODGE";"IRON RIDGE";"530";"53035"
617;"WI";"DODGE";"JUNEAU";"530";"53039"
617;"WI";"DODGE";"LEBANON";"530";"53047"
617;"WI";"DODGE";"LOMIRA";"530";"53048"
617;"WI";"DODGE";"MAYVILLE";"530";"53050"
617;"WI";"DODGE";"NEOSHO";"530";"53059"
617;"WI";"DODGE";"RUBICON";"530";"53078"
617;"WI";"DODGE";"THERESA";"530";"53091"
617;"WI";"DODGE";"WATERTOWN";"530";"53098"
617;"WI";"DODGE";"WOODLAND";"530";"53099"
617;"WI";"FOND DU LAC";"CAMPBELLSPORT";"530";"53010"
617;"WI";"FOND DU LAC";"EDEN";"530";"53019"
617;"WI";"FOND DU LAC";"MALONE";"530";"53049"
617;"WI";"FOND DU LAC";"MOUNT CALVARY";"530";"53057"
617;"WI";"FOND DU LAC";"OAKFIELD";"530";"53065"
617;"WI";"FOND DU LAC";"SAINT CLOUD";"530";"53079"
617;"WI";"JEFFERSON";"HELENVILLE";"531";"53137"
617;"WI";"JEFFERSON";"IXONIA";"530";"53036"
617;"WI";"JEFFERSON";"JOHNSON CREEK";"530";"53038"
617;"WI";"JEFFERSON";"PALMYRA";"531";"53156"
617;"WI";"JEFFERSON";"SULLIVAN";"531";"53178"
617;"WI";"JEFFERSON";"WATERTOWN";"530";"53094"
617;"WI";"KENOSHA";"BASSETT";"531";"53101"
617;"WI";"KENOSHA";"BENET LAKE";"531";"53102"
617;"WI";"KENOSHA";"BRISTOL";"531";"53104"
617;"WI";"KENOSHA";"CAMP LAKE";"531";"53109"
617;"WI";"KENOSHA";"KENOSHA";"531";"53140"
617;"WI";"KENOSHA";"KENOSHA";"531";"53141"
617;"WI";"KENOSHA";"KENOSHA";"531";"53142"
617;"WI";"KENOSHA";"KENOSHA";"531";"53143"
617;"WI";"KENOSHA";"KENOSHA";"531";"53144"
617;"WI";"KENOSHA";"NEW MUNSTER";"531";"53152"
617;"WI";"KENOSHA";"PLEASANT PRAIRIE";"531";"53158"
617;"WI";"KENOSHA";"POWERS LAKE";"531";"53159"
617;"WI";"KENOSHA";"SALEM";"531";"53168"
617;"WI";"KENOSHA";"SILVER LAKE";"531";"53170"
617;"WI";"KENOSHA";"SOMERS";"531";"53171"
617;"WI";"KENOSHA";"TREVOR";"531";"53179"
617;"WI";"KENOSHA";"TWIN LAKES";"531";"53181"
617;"WI";"KENOSHA";"WILMOT";"531";"53192"
617;"WI";"KENOSHA";"WOODWORTH";"531";"53194"
617;"WI";"MANITOWOC";"CLEVELAND";"530";"53015"
617;"WI";"MANITOWOC";"KIEL";"530";"53042"
617;"WI";"MANITOWOC";"NEWTON";"530";"53063"
617;"WI";"MILWAUKEE";"CUDAHY";"531";"53110"
617;"WI";"MILWAUKEE";"FRANKLIN";"531";"53132"
617;"WI";"MILWAUKEE";"GREENDALE";"531";"53129"
617;"WI";"MILWAUKEE";"HALES CORNERS";"531";"53130"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53201"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53202"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53203"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53204"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53205"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53206"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53207"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53208"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53209"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53210"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53211"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53212"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53213"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53214"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53215"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53216"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53217"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53218"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53219"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53220"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53221"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53222"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53223"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53224"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53225"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53226"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53227"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53228"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53233"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53234"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53235"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53237"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53259"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53263"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53267"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53268"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53270"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53274"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53277"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53278"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53280"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53281"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53284"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53285"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53288"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53290"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53293"
617;"WI";"MILWAUKEE";"MILWAUKEE";"532";"53295"
617;"WI";"MILWAUKEE";"OAK CREEK";"531";"53154"
617;"WI";"MILWAUKEE";"SOUTH MILWAUKEE";"531";"53172"
617;"WI";"OZAUKEE";"BELGIUM";"530";"53004"
617;"WI";"OZAUKEE";"CEDARBURG";"530";"53012"
617;"WI";"OZAUKEE";"FREDONIA";"530";"53021"
617;"WI";"OZAUKEE";"GRAFTON";"530";"53024"
617;"WI";"OZAUKEE";"MEQUON";"530";"53097"
617;"WI";"OZAUKEE";"PORT WASHINGTON";"530";"53074"
617;"WI";"OZAUKEE";"SAUKVILLE";"530";"53080"
617;"WI";"OZAUKEE";"THIENSVILLE";"530";"53092"
617;"WI";"RACINE";"BURLINGTON";"531";"53105"
617;"WI";"RACINE";"CALEDONIA";"531";"53108"
617;"WI";"RACINE";"FRANKSVILLE";"531";"53126"
617;"WI";"RACINE";"KANSASVILLE";"531";"53139"
617;"WI";"RACINE";"RACINE";"534";"53401"
617;"WI";"RACINE";"RACINE";"534";"53402"
617;"WI";"RACINE";"RACINE";"534";"53403"
617;"WI";"RACINE";"RACINE";"534";"53404"
617;"WI";"RACINE";"RACINE";"534";"53405"
617;"WI";"RACINE";"RACINE";"534";"53406"
617;"WI";"RACINE";"RACINE";"534";"53407"
617;"WI";"RACINE";"RACINE";"534";"53408"
617;"WI";"RACINE";"RACINE";"534";"53490"
617;"WI";"RACINE";"ROCHESTER";"531";"53167"
617;"WI";"RACINE";"STURTEVANT";"531";"53177"
617;"WI";"RACINE";"UNION GROVE";"531";"53182"
617;"WI";"RACINE";"WATERFORD";"531";"53185"
617;"WI";"SHEBOYGAN";"ADELL";"530";"53001"
617;"WI";"SHEBOYGAN";"CASCADE";"530";"53011"
617;"WI";"SHEBOYGAN";"CEDAR GROVE";"530";"53013"
617;"WI";"SHEBOYGAN";"ELKHART LAKE";"530";"53020"
617;"WI";"SHEBOYGAN";"GLENBEULAH";"530";"53023"
617;"WI";"SHEBOYGAN";"GREENBUSH";"530";"53026"
617;"WI";"SHEBOYGAN";"HINGHAM";"530";"53031"
617;"WI";"SHEBOYGAN";"KOHLER";"530";"53044"
617;"WI";"SHEBOYGAN";"OOSTBURG";"530";"53070"
617;"WI";"SHEBOYGAN";"PLYMOUTH";"530";"53073"
617;"WI";"SHEBOYGAN";"RANDOM LAKE";"530";"53075"
617;"WI";"SHEBOYGAN";"SHEBOYGAN";"530";"53081"
617;"WI";"SHEBOYGAN";"SHEBOYGAN";"530";"53082"
617;"WI";"SHEBOYGAN";"SHEBOYGAN";"530";"53083"
617;"WI";"SHEBOYGAN";"SHEBOYGAN FALLS";"530";"53085"
617;"WI";"SHEBOYGAN";"WALDO";"530";"53093"
617;"WI";"WALWORTH";"DARIEN";"531";"53114"
617;"WI";"WALWORTH";"DELAVAN";"531";"53115"
617;"WI";"WALWORTH";"EAST TROY";"531";"53120"
617;"WI";"WALWORTH";"ELKHORN";"531";"53121"
617;"WI";"WALWORTH";"FONTANA";"531";"53125"
617;"WI";"WALWORTH";"GENOA CITY";"531";"53128"
617;"WI";"WALWORTH";"HONEY CREEK";"531";"53138"
617;"WI";"WALWORTH";"LAKE GENEVA";"531";"53147"
617;"WI";"WALWORTH";"LYONS";"531";"53148"
617;"WI";"WALWORTH";"PELL LAKE";"531";"53157"
617;"WI";"WALWORTH";"SPRINGFIELD";"531";"53176"
617;"WI";"WALWORTH";"WALWORTH";"531";"53184"
617;"WI";"WALWORTH";"WHITEWATER";"531";"53190"
617;"WI";"WALWORTH";"WILLIAMS BAY";"531";"53191"
617;"WI";"WALWORTH";"ZENDA";"531";"53195"
617;"WI";"WASHINGTON";"ALLENTON";"530";"53002"
617;"WI";"WASHINGTON";"COLGATE";"530";"53017"
617;"WI";"WASHINGTON";"GERMANTOWN";"530";"53022"
617;"WI";"WASHINGTON";"HARTFORD";"530";"53027"
617;"WI";"WASHINGTON";"HUBERTUS";"530";"53033"
617;"WI";"WASHINGTON";"JACKSON";"530";"53037"
617;"WI";"WASHINGTON";"KEWASKUM";"530";"53040"
617;"WI";"WASHINGTON";"NEWBURG";"530";"53060"
617;"WI";"WASHINGTON";"RICHFIELD";"530";"53076"
617;"WI";"WASHINGTON";"SLINGER";"530";"53086"
617;"WI";"WASHINGTON";"WEST BEND";"530";"53090"
617;"WI";"WASHINGTON";"WEST BEND";"530";"53095"
617;"WI";"WAUKESHA";"BIG BEND";"531";"53103"
617;"WI";"WAUKESHA";"BROOKFIELD";"530";"53005"
617;"WI";"WAUKESHA";"BROOKFIELD";"530";"53008"
